Habitat,Year,Sector,Taxa,Intercept
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,32
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,22
Slope,1996,4,Montipora,6
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,9
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,14
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,24
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,7
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,22
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,35
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,33
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,63
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,24
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,32
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,70
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,32
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,14
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,6
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,43
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,4
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,6
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,26
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,60
Slope,1996,4,Montipora,80
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,40
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,2
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,12
Slope,1996,4,Montipora,80
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,20
Slope,1996,4,Montipora,6
Slope,1996,4,Montipora,25
Slope,1996,4,Montipora,10
Slope,1996,4,Montipora,50
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,73
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,100
Slope,1996,4,Montipora,8
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,30
Slope,1996,4,Montipora,3
Slope,1996,4,Montipora,15
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,5
Slope,1996,4,Montipora,15
Slope,1996,4,Mussidae,5
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,30
Slope,1996,4,Mussidae,13
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,13
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,10
Slope,1996,4,Mussidae,16
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,14
Slope,1996,4,Mussidae,18
Slope,1996,4,Mussidae,5
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,11
Slope,1996,4,Mussidae,20
Slope,1996,4,Mussidae,25
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,35
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,10
Slope,1996,4,Mussidae,7
Slope,1996,4,Mussidae,12
Slope,1996,4,Mussidae,8
Slope,1996,4,Mussidae,34
Slope,1996,4,Mussidae,6
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,79
Slope,1996,4,Mussidae,2
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,18
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,25
Slope,1996,4,Mussidae,8
Slope,1996,4,Mussidae,6
Slope,1996,4,Mussidae,5
Slope,1996,4,Mussidae,35
Slope,1996,4,Mussidae,10
Slope,1996,4,Mussidae,6
Slope,1996,4,Mussidae,6
Slope,1996,4,Mussidae,15
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,25
Slope,1996,4,Mussidae,3
Slope,1996,4,Mussidae,28
Slope,1996,4,Mussidae,4
Slope,1996,4,Mussidae,10
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,300
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,9
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,35
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,21
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,80
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,250
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,19
Slope,1996,4,other_Acropora,103
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,58
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,46
Slope,1996,4,other_Acropora,16
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,140
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,282
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,11
Slope,1996,4,other_Acropora,13
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,13
Slope,1996,4,other_Acropora,130
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,62
Slope,1996,4,other_Acropora,32
Slope,1996,4,other_Acropora,32
Slope,1996,4,other_Acropora,26
Slope,1996,4,other_Acropora,43
Slope,1996,4,other_Acropora,22
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,19
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,22
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,11
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,31
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,34
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,43
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,7
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,21
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,160
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,14
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,35
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,33
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,130
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,96
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,45
Slope,1996,4,other_Acropora,17
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,55
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,9
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,9
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,27
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,19
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,150
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,65
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,280
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,78
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,29
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,17
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,45
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,22
Slope,1996,4,other_Acropora,7
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,32
Slope,1996,4,other_Acropora,52
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,23
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,37
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,34
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,7
Slope,1996,4,other_Acropora,320
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,182
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,70
Slope,1996,4,other_Acropora,45
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,85
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,65
Slope,1996,4,other_Acropora,120
Slope,1996,4,other_Acropora,90
Slope,1996,4,other_Acropora,65
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,60
Slope,1996,4,other_Acropora,1
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,19
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,21
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,140
Slope,1996,4,other_Acropora,200
Slope,1996,4,other_Acropora,70
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,270
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,122
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,53
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,35
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,110
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,9
Slope,1996,4,other_Acropora,52
Slope,1996,4,other_Acropora,32
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,60
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,60
Slope,1996,4,other_Acropora,120
Slope,1996,4,other_Acropora,390
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,320
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,145
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,211
Slope,1996,4,other_Acropora,29
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,60
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,32
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,28
Slope,1996,4,other_Acropora,210
Slope,1996,4,other_Acropora,11
Slope,1996,4,other_Acropora,25
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,70
Slope,1996,4,other_Acropora,240
Slope,1996,4,other_Acropora,54
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,35
Slope,1996,4,other_Acropora,27
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,20
Slope,1996,4,other_Acropora,325
Slope,1996,4,other_Acropora,28
Slope,1996,4,other_Acropora,6
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,1
Slope,1996,4,other_Acropora,7
Slope,1996,4,other_Acropora,16
Slope,1996,4,other_Acropora,105
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,8
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,22
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,66
Slope,1996,4,other_Acropora,30
Slope,1996,4,other_Acropora,4
Slope,1996,4,other_Acropora,230
Slope,1996,4,other_Acropora,2
Slope,1996,4,other_Acropora,12
Slope,1996,4,other_Acropora,15
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,14
Slope,1996,4,other_Acropora,5
Slope,1996,4,other_Acropora,70
Slope,1996,4,other_Acropora,40
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,3
Slope,1996,4,other_Acropora,50
Slope,1996,4,other_Acropora,10
Slope,1996,4,other_Acropora,75
Slope,1996,4,other_Pocillopora,9
Slope,1996,4,other_Pocillopora,56
Slope,1996,4,other_Pocillopora,2
Slope,1996,4,other_Pocillopora,10
Slope,1996,4,other_Pocillopora,31
Slope,1996,4,other_scleractinians,2
Slope,1996,4,other_scleractinians,5
Slope,1996,4,other_scleractinians,3
Slope,1996,4,other_scleractinians,5
Slope,1996,4,other_scleractinians,50
Slope,1996,4,other_scleractinians,2
Slope,1996,4,other_scleractinians,2
Slope,1996,4,other_scleractinians,22
Slope,1996,4,other_scleractinians,5
Slope,1996,4,other_scleractinians,2
Slope,1996,4,other_scleractinians,10
Slope,1996,4,other_scleractinians,10
Slope,1996,4,other_scleractinians,3
Slope,1996,4,other_scleractinians,40
Slope,1996,4,other_scleractinians,25
Slope,1996,4,other_scleractinians,10
Slope,1996,4,other_scleractinians,90
Slope,1996,4,other_scleractinians,10
Slope,1996,4,other_scleractinians,27
Slope,1996,4,other_scleractinians,5
Slope,1996,4,other_scleractinians,5
Slope,1996,4,other_scleractinians,4
Slope,1996,4,other_scleractinians,7
Slope,1996,4,other_scleractinians,10
Slope,1996,4,other_scleractinians,15
Slope,1996,4,other_scleractinians,23
Slope,1996,4,other_scleractinians,6
Slope,1996,4,other_scleractinians,28
Slope,1996,4,other_scleractinians,12
Slope,1996,4,other_scleractinians,20
Slope,1996,4,other_scleractinians,15
Slope,1996,4,other_scleractinians,6
Slope,1996,4,other_scleractinians,10
